to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW Branch Campus,L,3.00,MAT 117,Elementary Statistics,MATH 189,Milwaukee Area Tech. College,"UCTA,MS",Introductory Statistics,22
UW Branch Campus,L,3.00,MAT 110,College Algebra,MATH 195,Milwaukee Area Tech. College,"MS,CR",College Algebra With Appls,
UW Branch Campus,L,3.00,MAT 113,Trigonometry,MATH 196,Milwaukee Area Tech. College,MS,Trigonometry With Appls,
UW Branch Campus,L,5.00,MAT 124,Pre-Calculus Mathematics,MATH 197,Milwaukee Area Tech. College,"UCTA,MS",College Algebra & Trig W Apps,22
UW Branch Campus,L,4.00,MAT 221,Calc & Analy Geom I,MATH 198,Milwaukee Area Tech. College,MS,Calculus,
UW Branch Campus,L,4.00,MAT 105,Intro College Algebra,MATH 200,Milwaukee Area Tech. College,EL,Intermed Algebra,
UW Branch Campus,L,4.00,MAT 110,College Algebra,MATH 201,Milwaukee Area Tech. College,"MS,CR",College Algebra,
UW Branch Campus,L,3.00,MAT 113,Trigonometry,MATH 202,Milwaukee Area Tech. College,MS,Trigonometry,
UW Branch Campus,L,4.00,MAT 210,Topics in Finite Math,MATH 205,Milwaukee Area Tech. College,MS,Finite Mathematics,
UW Branch Campus,L,5.00,MAT 124,Pre-Calculus Mathematics,MATH 230,Milwaukee Area Tech. College,"UCTA,MS",College Alg & Trig,22
UW Branch Campus,L,5.00,MAT 221,Calc & Analy Geom I,MATH 231,Milwaukee Area Tech. College,MS,Anal Geom & Calc 1,
UW Branch Campus,L,5.00,MAT 222,Calculus & Analytic Geom II,MATH 232,Milwaukee Area Tech. College,MS,Anal Geom & Calc 2,
UW Branch Campus,L,5.00,MAT 223,Calculus  & Analytic Geom III,MATH 233,Milwaukee Area Tech. College,MS,Anal Geom & Calc 3,
UW Branch Campus,L,4.00,MAT 271,Ordin Differntl Equa,MATH 234,Milwaukee Area Tech. College,MS,Differential Equations and Lin,
UW Branch Campus,L,3.00,MAT EL,Mathematics Elective,MATH 240,Milwaukee Area Tech. College,MS,Intro to Linear Alg,
UW Branch Campus,L,3.00,MAT EL,Mathematics Elective,MATH 241,Milwaukee Area Tech. College,MS,Linear Algebra,
UW Branch Campus,L,3.00,MAT 117,Elementary Statistics,MATH 260,Milwaukee Area Tech. College,"UCTA,MS",Basic Statistics,22
UW Branch Campus,L,3.00,MAT EL,Mathematics Elective,MATH 270,Milwaukee Area Tech. College,MS,Computer Applic For Liberal Ar,
UW Branch Campus,L,3.00,CPS EL,Computer Sciences Elective,MATH 271,Milwaukee Area Tech. College,,Computer Mathematics 1,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH 201,Milwaukee Area Tech. College,AP,Elem of Speech 1,
UW Branch Campus,L,3.00,CTA 101,Interpersonal Comm,SPEECH 203,Milwaukee Area Tech. College,AP,Interpersonal Comm,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH 204,Milwaukee Area Tech. College,,Communication & Leadership,
UW Branch Campus,L,1.00,CTA EL,Communication and Theatre Arts Elective,SPEECH 205,Milwaukee Area Tech. College,,Speakers Forum-Phi Theta Kappa,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH 206,Milwaukee Area Tech. College,,Intercultural Communications,
UW Branch Campus,L,3.00,CTA EL,Communication and Theatre Arts Elective,SPEECH 210,Milwaukee Area Tech. College,,Elements of Broadcasting,
UW Branch Campus,L,3.00,CTA 230,Literature & Performance,SPEECH 211,Milwaukee Area Tech. College,HU,Oral Interp,
UW Branch Campus,L,3.00,CTA 130,Intro to Theatre,SPEECH 212,Milwaukee Area Tech. College,FA,Introduction to Theater,
UW-Green Bay,L,3.00,ACCTG EL,Accounting Elective,ACCTG 110,Milwaukee Area Tech. College,,Financial Accounting,
UW-Green Bay,L,4.00,ACCTG EL,Accounting Elective,ACCTG 111,Milwaukee Area Tech. College,,Accounting 1,19
UW-Green Bay,U,4.00,ACCTG 300,Principles of Financial Acctg,ACCTG 111,Milwaukee Area Tech. College,QL,Accounting 1,
UW-Green Bay,L,4.00,ACCTG EL,Accounting Elective,ACCTG 113,Milwaukee Area Tech. College,,Accounting 2,19
UW-Green Bay,U,4.00,ACCTG EL,Accounting Elective,ACCTG 113,Milwaukee Area Tech. College,,Accounting 2,19
UW-Green Bay,,3.00,ACCTG 302,Principles Managerial Acctg,ACCTG 126,Milwaukee Area Tech. College,,Accounting For Managers,5
UW-Green Bay,,3.00,NDC,No Degree Credit,ACCTG 140,Milwaukee Area Tech. College,,Acctg For Govnmtl/Nonprofit En,5
UW-Green Bay,None,3.00,NDC,No Degree Credit,ACCTG 162,Milwaukee Area Tech. College,None,Microsoft Dynamics Accounting,None
UW-Green Bay,L,3.00,CHEM EL,Chemistry Elective,CHEMT 118,Milwaukee Area Tech. College,,Organic Chemestry 2,
UW-Green Bay,L,2.00,CHEM EL,Chemistry Elective,CHEMT 119,Milwaukee Area Tech. College,,Organic Chemistry Laboratory 1,
UW Branch Campus,,3.00,NDC,No Degree Credit,ENG 101,Milwaukee Area Tech. College,,Bilingual Language Seminar,5
UW Branch Campus,,3.00,NDC,No Degree Credit,ENG 133,Milwaukee Area Tech. College,,Childrens Lit,5
UW Branch Campus,,2.00,NDC,No Degree Credit,ENG 141,Milwaukee Area Tech. College,,Integrated Communication Skill,5
UW Branch Campus,,2.00,NDC,No Degree Credit,ENG 142,Milwaukee Area Tech. College,,Integrated Communication Skill,5
UW Branch Campus,,3.00,NDC,No Degree Credit,ENG 151,Milwaukee Area Tech. College,,Communication Skills 1,5
UW Branch Campus,,3.00,NDC,No Degree Credit,ENG 152,Milwaukee Area Tech. College,,Communication Skills 2,5
UW Branch Campus,,3.00,NDC,No Degree Credit,ENG 153,Milwaukee Area Tech. College,,Comm Skills 1,5
UW Branch Campus,,3.00,NDC,No Degree Credit,ENG 154,Milwaukee Area Tech. College,,Comm Skills 2,5
UW Branch Campus,,1.00,NDC,No Degree Credit,ENG 155,Milwaukee Area Tech. College,,Technical Writing,5
UW Branch Campus,,3.00,NDC,No Degree Credit,ENG 191,Milwaukee Area Tech. College,,Basic Writing Skills,5
UW Branch Campus,,3.00,NDC,No Degree Credit,ENG 192,Milwaukee Area Tech. College,,Intermediate Writing Skills,5
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 195,Milwaukee Area Tech. College,"EL, UCTA",Written Communication,22
UW Branch Campus,L,3.00,CTA 101,Interpersonal Comm,ENG 196,Milwaukee Area Tech. College,AP,Oral/Interpersonal Communicati,
UW Branch Campus,L,3.00,ENG 206,Technical Writing,ENG 197,Milwaukee Area Tech. College,AP,Technical Reporting,
UW Branch Campus,L,3.00,CTA 103,Intro Public Speaking,ENG 198,Milwaukee Area Tech. College,"UCTA,AP",Speech,22
UW Branch Campus,L,3.00,ENG 101,College Write & Critical Read,ENG 201,Milwaukee Area Tech. College,"UCTA,EL",English 1,22
UW Branch Campus,L,3.00,ENG 102,"Crit Write, Read, and Research",ENG 202,Milwaukee Area Tech. College,CR,English 2,
UW Branch Campus,L,3.00,CTA 203,News & Info Writing,ENG 205,Milwaukee Area Tech. College,AP,Journalism 1,
UW Branch Campus,L,3.00,CTA 204,News Reporting,ENG 206,Milwaukee Area Tech. College,AP,Journalism 2,
UW Branch Campus,L,3.00,ENG 203,Creative Writing I,ENG 207,Milwaukee Area Tech. College,FA,Creative Writing,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 208,Milwaukee Area Tech. College,,Technical Communications,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 209,Milwaukee Area Tech. College,AP,Magazine Article Writing,
UW Branch Campus,L,1.00,ENG EL,English Elective,ENG 210,Milwaukee Area Tech. College,AP,Writing the Technical Report,
UW Branch Campus,L,1.00,ENG EL,English Elective,ENG 211,Milwaukee Area Tech. College,AP,Writing About Literature,
UW Branch Campus,L,1.00,ENG EL,English Elective,ENG 212,Milwaukee Area Tech. College,,Writing the Research Paper,
UW Branch Campus,L,3.00,ENG 262,American Literature I,ENG 213,Milwaukee Area Tech. College,HU,American Literature to 1865,
UW Branch Campus,L,3.00,ENG 263,American Literature II,ENG 214,Milwaukee Area Tech. College,HU,American Literature Since 1865,
UW Branch Campus,L,3.00,ENG 267,Contemporary Literature,ENG 215,Milwaukee Area Tech. College,HU,Contemporary Lit,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 217,Milwaukee Area Tech. College,HU,World Literature in Translatn,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 218,Milwaukee Area Tech. College,"HU, ES",African-American Literature 1,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 219,Milwaukee Area Tech. College,"HU, ES",African-American Literature 2,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 220,Milwaukee Area Tech. College,"HU, ES",Native American Lit,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 221,Milwaukee Area Tech. College,"HU, ES",Native American Women in Liter,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 222,Milwaukee Area Tech. College,HU,Images Women in Lit,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 223,Milwaukee Area Tech. College,HU,Afr Am Lit By/About Black Womn,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 225,Milwaukee Area Tech. College,HU,Holocaust Literature; Out of T,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 227,Milwaukee Area Tech. College,HU,Literature of Wisconsin,
UW Branch Campus,L,3.00,ENG EL,English Elective,ENG 235,Milwaukee Area Tech. College,HU,Utopian & Science Fiction Lite,
UW Branch Campus,L,3.00,CTA 150,Introduction to Film,ENG 240,Milwaukee Area Tech. College,FA,Intro Modern Cinema,
UW Branch Campus,,2.00,NDC,No Degree Credit,SOCSCI 100,Milwaukee Area Tech. College,,College Seminar,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 110,Milwaukee Area Tech. College,,American Economy,5
UW Branch Campus,L,3.00,POL 104,Amer Gov & Politics,SOCSCI 122,Milwaukee Area Tech. College,"UCTA,SS",Intro to American Government,22
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 128,Milwaukee Area Tech. College,,Marriage & Family,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 130,Milwaukee Area Tech. College,,Amer State/Local Govt-Police,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 131,Milwaukee Area Tech. College,,American Natl Govt-Police,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 134,Milwaukee Area Tech. College,,Human Growth & Dev,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 149,Milwaukee Area Tech. College,,Ethics For the Professions,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 151,Milwaukee Area Tech. College,,Psych Human Rel,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 153,Milwaukee Area Tech. College,,Amer Inst,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI 155,Milwaukee Area Tech. College,,Business & Industrial Relation,5
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI 159,Milwaukee Area Tech. College,,Abnormal Psychology,
UW Branch Campus,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 201,Milwaukee Area Tech. College,,High-Level Wellness,
UW Branch Campus,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 210,Milwaukee Area Tech. College,AP,An Active Approach to Wellness,
UW Branch Campus,L,1.00,HES 055,Beginning Swimming,PHYED 211,Milwaukee Area Tech. College,AP,Beginning Swimming,
UW Branch Campus,L,1.00,HES 056,Int Swimming,PHYED 212,Milwaukee Area Tech. College,AP,Intermediate Swim,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 215,Milwaukee Area Tech. College,AP,Swim For Fitness,
UW Branch Campus,L,1.00,HES 058,Life Guard Training,PHYED 217,Milwaukee Area Tech. College,AP,Senior Lifesaving,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 219,Milwaukee Area Tech. College,AP,Aquatic Exercise and Fitness,
UW Branch Campus,L,1.00,HES 005,Team Sports: Basketball,PHYED 221,Milwaukee Area Tech. College,AP,Bkbl & Volbl-Men,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 222,Milwaukee Area Tech. College,AP,Bkbl & Volbl-Women,
UW Branch Campus,L,1.00,HES 018,Team Sports: Volleyball,PHYED 223,Milwaukee Area Tech. College,AP,Co-Ed Volleyball,
UW Branch Campus,L,1.00,HES 022,Intermed Volleyball,PHYED 224,Milwaukee Area Tech. College,AP,Co-Ed Volleyball 2,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 226,Milwaukee Area Tech. College,AP,Defensive Tactics For Private,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 228,Milwaukee Area Tech. College,AP,Coed Soccer 1,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 229,Milwaukee Area Tech. College,AP,Coed Soccer 2,
UW Branch Campus,L,3.00,HIS 119,Making of Modern Eur,HIST 201,Milwaukee Area Tech. College,HU,Eur-Renais to Napol,
UW Branch Campus,L,3.00,HIS 120,Eur & Mod Wld 1815+,HIST 202,Milwaukee Area Tech. College,HU,Europe-Napoleon to Present,
UW Branch Campus,L,3.00,HIS 105,Hist of Western Civ,HIST 203,Milwaukee Area Tech. College,HU,Western Civilization to Napole,
UW Branch Campus,L,3.00,HIS 106,Hist of Western Civ,HIST 204,Milwaukee Area Tech. College,HU,Western Civilization From Napo,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 205,Milwaukee Area Tech. College,SS,Contemporary World Affairs,
UW Branch Campus,L,3.00,HIS 286,Recent American History,HIST 206,Milwaukee Area Tech. College,SS,America Since 1945,
UW Branch Campus,L,3.00,HIS 126,20th Century Europe,HIST 207,Milwaukee Area Tech. College,SS,20th Century European History,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 210,Milwaukee Area Tech. College,SS,Women in American History,
UW Branch Campus,L,3.00,HIS 101,US His to Civ War (Es),HIST 211,Milwaukee Area Tech. College,"ES,SS",America Through 1877,
UW Branch Campus,L,3.00,HIS 102,US His Civ War+ (Es),HIST 212,Milwaukee Area Tech. College,"ES,SS",America Since 1877,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 214,Milwaukee Area Tech. College,"SS, ES",African-American History 1,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 215,Milwaukee Area Tech. College,"SS, ES",African-American History 2,
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI 166,Milwaukee Area Tech. College,"EL, UCTA",Intro to Ethics:Theory & Appl,22
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI 172,Milwaukee Area Tech. College,"SS, UCTA",Intro to Diversity Studies,22
UW Branch Campus,L,3.00,SOC 130,Contemp Social Prob,SOCSCI 174,Milwaukee Area Tech. College,SS,Social Problems,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI 188,Milwaukee Area Tech. College,SS,Developmental Psychology,
UW Branch Campus,L,3.00,ECO 101,Intro to Economics,SOCSCI 195,Milwaukee Area Tech. College,"UCTA,SS",Economics,22
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI 196,Milwaukee Area Tech. College,"SS, UCTA",Introduction to Sociology,22
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI 197,Milwaukee Area Tech. College,SS,Contemporary Amer Society,
UW Branch Campus,L,3.00,PSY 202,Introductory Psych,SOCSCI 198,Milwaukee Area Tech. College,"UCTA,SS",Intro to Psychology,22
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI 199,Milwaukee Area Tech. College,SS,Psychology of Human Relations,
UW Branch Campus,L,3.00,ECO 204,Economics - Micro,SOCSCI 201,Milwaukee Area Tech. College,SS,Principles of Microeconomics,
UW Branch Campus,L,3.00,ECO 203,Economics - Macro,SOCSCI 202,Milwaukee Area Tech. College,SS,Principles of Macroeconomics,
UW Branch Campus,L,3.00,SOC 101,Intro to Sociology,SOCSCI 203,Milwaukee Area Tech. College,"UCTA,SS",Intro Sociology,22
UW Branch Campus,L,3.00,SOC 220,Soc Marriage/Family,SOCSCI 204,Milwaukee Area Tech. College,SS,Marriage & Family,
UW Branch Campus,L,3.00,SOC 130,Contemp Social Prob,SOCSCI 205,Milwaukee Area Tech. College,SS,Social Problems,
UW Branch Campus,L,3.00,ANT 104,Intro to Cultural Anthropology,SOCSCI 206,Milwaukee Area Tech. College,SS,Intro to Cultural Anthropology,
UW Branch Campus,L,3.00,GEN EL,General Elective,READ 231,Milwaukee Area Tech. College,,Speed Reading,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 233,Milwaukee Area Tech. College,AP,Stretch Exercise Techniques,
UW Branch Campus,L,1.00,HES 123,Cpr,PHYED 245,Milwaukee Area Tech. College,AP,Cpr and First Aid,
UW Branch Campus,L,1.00,HES 019,Lifetme Activ: Weight Training,PHYED 248,Milwaukee Area Tech. College,AP,Phys Fitness-Men 1,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 249,Milwaukee Area Tech. College,AP,Phys Fitness-Men 2,
UW Branch Campus,L,3.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 250,Milwaukee Area Tech. College,AP,Mvmnt Expl For Clssrm Tchrs,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 251,Milwaukee Area Tech. College,AP,Slimnastics 1,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 252,Milwaukee Area Tech. College,AP,Slimnastics 2,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 253,Milwaukee Area Tech. College,AP,Weight Control and Fitness,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 255,Milwaukee Area Tech. College,AP,Body Toning & Resistance Exerc,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 256,Milwaukee Area Tech. College,AP,Body Toning & Resistance Trn 2,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 257,Milwaukee Area Tech. College,AP,Systematic Athlete Conditionin,
UW Branch Campus,L,1.00,HES 029,"Training and Plyometrics,Begin",PHYED 261,Milwaukee Area Tech. College,AP,Modern Dance 1,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 262,Milwaukee Area Tech. College,AP,Modern Dance 2,
UW Branch Campus,L,1.00,HES 024,Aerobic Dance,PHYED 263,Milwaukee Area Tech. College,AP,Dance For Aerobic Fitness,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 264,Milwaukee Area Tech. College,AP,Dance For Aerobic Fitness 2,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 265,Milwaukee Area Tech. College,AP,Advanced Aerobic Exercises,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 268,Milwaukee Area Tech. College,AP,Fitness Walking 1,
UW Branch Campus,L,1.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 269,Milwaukee Area Tech. College,AP,Fitness Walking 2,
UW Branch Campus,L,2.00,HES EL,"Health, Exercise Science & Athletics Elective",PHYED 271,Milwaukee Area Tech. College,,Prep For Ace Prsnl Trnr Exam,
UW Branch Campus,L,3.00,HIS 278,Minorities-Amer,HIST 216,Milwaukee Area Tech. College,"ES,SS",Hist Am Minorities,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 217,Milwaukee Area Tech. College,SS,Contemporary Civil Rights,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 218,Milwaukee Area Tech. College,"SS, ES",Nat Amer Hist Cult,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 219,Milwaukee Area Tech. College,"SS, ES",Wisconsin Indians-Past/Present,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 220,Milwaukee Area Tech. College,SS,History of Capitalism & Labor,
UW Branch Campus,L,3.00,HIS EL,History Elective,HIST 231,Milwaukee Area Tech. College,"SS, ES",Latin American Hist,
