to_,level_,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
4670,L,3.00,ACCT 201,Intro to Acctg,ACCT 201,4690,,Financial Accounting,
4670,L,3.00,GEN EL,General Elective,ACCT 202,4690,,Managerial Accounting,
4670,L,3.00,GEN EL,General Elective,ACCT 204,4690,,Acct For Non-Bus Majors,
4670,U,3.00,ACCT 301,Interm Acctg I,ACCT 301,4690,,Intermediate Accounting I,
4670,U,3.00,ACCT 302,Interm Acctg II,ACCT 302,4690,,Intermediate Accountng II,
4670,U,3.00,ACCT 321,Ind Fed Inc Tax,ACCT 305,4690,,Individual Taxation,
4670,U,3.00,ACCT 423,Corp Part Tax,ACCT 306,4690,,Business Taxation,
4670,U,3.00,ACCT 401,Adv Financ Acctng,ACCT 400,4690,,Advanced Accounting,
4670,U,3.00,ACCT 419,Fin Acctg Theory,ACCT 401,4690,,Accounting Theory,
4670,U,3.00,ACCT 430,Acctg Systems,ACCT 402,4690,,Accounting Information Systems,
4670,U,3.00,ACCT 334,Adv Cost Accountg,ACCT 403,4690,,Advanced Cost Accounting,
4670,U,3.00,ACCT 313,Auditing,ACCT 404,4690,,Auditing,
4670,U,1.00,ACCT 404,Income Tax Pract,ACCT 405,4690,,Volunteer Income Tax Asst-Vita,
4670,U,1.00-3.00,GEN EL,General Elective,ACCT 490,4690,,Special Topics,8
4670,U,1.00-3.00,GEN EL,General Elective,ACCT 494,4690,,Internship,8
4670,U,1.00-3.00,GEN EL,General Elective,ACCT 499,4690,,Independent Study,"1, 8"
4670,L,3.00,ART 105,Intro-Visual Arts,ART 100,4690,"GE-IV, LE-K4",Foundtn of Art & Visual Cultur,
4670,L,3.00,ART 108,Found: Color/Comp,ART 102,4690,"GE-IV, LE-S3",Introduction to 2-D Design,
4670,L,3.00,ART 110,Foundations: 3-D,ART 103,4690,,Introduction to 3-D Design,
4670,U,3.00,ART 312,Dgtl Img & Des,ART 104,4690,"GE-IV, LE-K4, LE-S3",Introduction to Digital Art,
4670,L,3.00,ART 107,Found: Draw/Comp,ART 122,4690,,Introduction to Drawing,
4670,L,3.00,ARTH 111,Anct-Medieval Art,ART 125,4690,"GE-IV, LE-K4",Survey of World Art,
4670,L,3.00,ARTH 112,Ren-20th Cent Art,ART 126,4690,"GE-IV, LE-K4",Modern & Contmp Art 1900-Pres,
4670,L,3.00,GEN EL,General Elective,ART 200,4690,,Art in Elem Educ Theories,
4670,L,3.00,ART EL,Art Elective,ART 202,4690,,Beginning Fibers & Textiles,
4670,U,3.00,ART 357,Intro to Ceramics,ART 203,4690,,Beginning Ceramics,
4670,U,3.00,ART 367,Metalsmithing I,ART 223,4690,,Beginning Art Metals,
4670,L,3.00,ART 109,Found: Life Draw,ART 231,4690,,Beginning Life Drawing,
4670,L,3.00,ART 241,Life Drawing I,ART 231,4690,,Beginning Life Drawing,
4670,L,3.00,ART 264,Begin Sculpture,ART 236,4690,,Beginning Sculpture,
4670,,3.00,GEN CONF,General Confer,ART 238,4690,,Begin Woodworkg/Furniture Dsn,"2, 11"
4670,L,3.00,ART 249,Intro Printmaking,ART 251,4690,,Beginning Printmaking,
4670,,3.00,GEN CONF,General Confer,ART 260,4690,,Introduction to Animation,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 261,4690,,Animation Analysis,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 271,4690,,Intro to Graphic Design,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 273,4690,,Intro to Illustration,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 277,4690,,Introduction to Web Design,"2, 11"
4670,L,3.00,ART 244,Intro to Painting,ART 282,4690,,Beginning Painting,
4670,,3.00,GEN CONF,General Confer,ART 283,4690,,Begin Airbrush Painting,"2, 11"
4670,L,3.00,ART 247,Water-Media I,ART 284,4690,,Beginning Watercolor,
4670,L,1.00-4.00,GEN EL,General Elective,ART 290,4690,,Special Topics in Art:,8
4670,L,1.00-4.00,ARTH 291,Spec Topics Arth,ART 291,4690,,Selected Topcs in Art History:,8
4670,L,1.00-4.00,GEN EL,General Elective,ART 299,4690,,Independent Study,8
4670,L,3.00,GEN EL,General Elective,ART 302,4690,,Intermediate Fibers & Textiles,1
4670,,3.00,GEN CONF,General Confer,ART 303,4690,,Intermediate Ceramics,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 304,4690,,Intrmd Ceramic-Sculptural Form,"2, 11"
4670,U,3.00,ART 340,Drawing: Concepts I,ART 322,4690,,Intermediate Drawing,
4670,U,3.00,ART 368,Metalsmithing II,ART 323,4690,,Intermediate Art Metals,
4670,L,3.00,ART 109,Found: Life Draw,ART 331,4690,,Life Drawing,
4670,L,3.00,ART 241,Life Drawing I,ART 331,4690,,Life Drawing,
4670,U,3.00,ART 364,Inter Sculpture,ART 336,4690,,Intermediate Sculpture,
4670,,3.00,GEN CONF,General Confer,ART 338,4690,,Intrmd Woodworkg/Furniture Dsn,"2, 11"
4670,U,3.00,ART EL,Art Elective,ART 341,4690,,Art Educ-Phil/Psyc Bases,
4670,U,3.00,ART EL,Art Elective,ART 342,4690,,Art Ed:Curric & Instruct,
4670,U,3.00,ARTH EL,Art History Elective,ART 343,4690,GE-IV,Modern Art,
4670,U,3.00,ARTH EL,Art History Elective,ART 345,4690,,Contemporary Art,
4670,L,3.00,GEN EL,General Elective,ART 346,4690,,Visual Culture,1
4670,L,3.00,ART 253,Print:Litho-Beg,ART 351,4690,,Intermediate Printmaking,
4670,L,3.00,ART 251,Print:Intag-Beg,ART 352,4690,,Intermed Printmaking-Intaglio,
4670,L,3.00,ART 250,Print:Relief-Beg,ART 353,4690,,Intermed Printmaking-Relief,
4670,,3.00,GEN CONF,General Confer,ART 362,4690,,2-D Animation,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 363,4690,,3-D Animation,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 364,4690,,Digital Video,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 369,4690,,Inter Character  Animation,"2, 11"
4670,U,3.00,GEN EL,General Elective,ART 371,4690,,Digital Photography,
4670,L,3.00,ART 274,Comp Des Prncpls,ART 372,4690,,Graphic Design I,
4670,U,3.00,ART 342,Illustr Editorial,ART 373,4690,,Illustration,
4670,L,3.00,ART 275,Princ Typography,ART 374,4690,LE-S3,Typography II,
4670,,3.00,GEN CONF,General Confer,ART 375,4690,,Package Design,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 376,4690,,Computer Illustration,"2, 11"
4670,U,3.00,ART 474,Digital Design II,ART 377,4690,GE-IV,Interactive Design I,
4670,,3.00,GEN CONF,General Confer,ART 378,4690,,Interface Desgn For Designers,"2, 11"
4670,U,3.00,ART 344,Paint: Space/Proc,ART 382,4690,,Intermediate Painting,
4670,U,3.00,ART EL,Art Elective,ART 383,4690,,Intrmed Airbrush Painting,
4670,U,3.00,ART 347,Water-Media Proc,ART 384,4690,,Intermediate Watercolor,
4670,,1.00-4.00,GEN CONF,General Confer,ART 390,4690,,Special Topics in Art:,"2, 11, 8"
4670,,3.00,GEN CONF,General Confer,ART 391,4690,,Selected Topics Art History:,"2, 11"
4670,U,1.00-4.00,GEN EL,General Elective,ART 399,4690,,Independent Study,8
4670,L,3.00,GEN EL,General Elective,ART 402,4690,,Advanced Fibers and Textiles,1
4670,,3.00,GEN CONF,General Confer,ART 403,4690,,Advanced Ceramics,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 404,4690,,Adv Ceramics-Sculptural Forms,"2, 11"
4670,U,3.00,ART 340,Drawing: Concepts I,ART 422,4690,,Advanced Drawing,
4670,U,3.00,ART EL,Art Elective,ART 423,4690,,Advanced Art Metals,
4670,U,3.00,ART 341,Figure Drawing,ART 431,4690,,Figure Studio,
4670,U,3.00,ART EL,Art Elective,ART 436,4690,,Advanced Sculpture,
4670,,3.00,GEN CONF,General Confer,ART 438,4690,,Adv Woodworking/Furniture Dsn,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 451,4690,,Advanced Printmaking,"2, 11"
4670,U,3.00,ART EL,Art Elective,ART 452,4690,,Advanced Printmaking-Intaglio,
4670,U,3.00,ART EL,Art Elective,ART 453,4690,,Advanced Printmaking-Relief,
4670,U,3.00,ARTH EL,Art History Elective,ART 461,4690,,Aesthetics/Art Criticism,
4670,,3.00,GEN CONF,General Confer,ART 462,4690,,Advanced 2-D Animation,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 463,4690,,Advanced 3-D Animation,"2, 11"
4670,U,3.00,ART EL,Art Elective,ART 470,4690,,Advanced Animation,
4670,,3.00,GEN CONF,General Confer,ART 472,4690,,Graphic Design II,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 473,4690,,Advanced Illustration,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 474,4690,,Advanced Typography,"2, 11"
4670,,3.00,GEN CONF,General Confer,ART 475,4690,,Advanced Package Design,"2, 11"
4670,U,3.00,ART EL,Art Elective,ART 476,4690,,Advanced Computer Illustration,
4670,U,3.00,ART EL,Art Elective,ART 477,4690,,Interactive Design II,
4670,U,3.00,ART EL,Art Elective,ART 482,4690,,Advanced Painting,
4670,,3.00,GEN CONF,General Confer,ART 483,4690,,Adv Airbrush Painting,"2, 11"
4670,U,3.00,ART 347,Water-Media Proc,ART 484,4690,,Advanced Watercolor,
4670,U,1.00-4.00,GEN EL,General Elective,ART 490,4690,,Special Topics in Art:,8
4670,L,3.00,GEN EL,General Elective,ART 491,4690,,Selected Topics Art History,1
4670,U,1.00,GEN EL,General Elective,ART 492,4690,,Senior Exhibition Seminar,
4670,U,4.00,GEN EL,General Elective,ART 493,4690,,Senior Studio,
4670,U,1.00-4.00,GEN EL,General Elective,ART 494,4690,,Art Internship,8
4670,U,1.00-4.00,GEN EL,General Elective,ART 499,4690,,Independent Study,8
4670,P,2.00,NDC,No Degree Credit,CHEM 090,4690,,Preparation College Chem,5
4670,L,3.00,CHEM EL,Chemistry Elective,CHEM 100,4690,"GE-II, LE-K1",The World of Chemistry,
4670,L,4.00,CHEM 105,Gen Chem I Lec,CHEM 101,4690,"UCTA                         LE-K1, LE-K1L, UCTA",General Chemistry I,22
4670,L,4.00,CHEM 106,Gen Chem I Lab,CHEM 102,4690,"GE-II, LS",General Chemistry II,
4670,L,4.00,CHEM 104,General Chem II,CHEM 102,4690,,General Chemistry II,
4670,L,4.00,CHEM 109,Gen Chem II + Lab,CHEM 109,4690,"GE-II, LE-K1",Environmental Chemistry,
4670,L,3.00,Nat. Sci. EL,Natural Science Elective,CHEM 113,4690,"LE-K1, LE-K1L",Chemical Principles I,
4670,L,5.00,CHEM 105,Gen Chem I Lec,CHEM 114,4690,"GE-II, LS",Chemical Principles II,
4670,L,5.00,CHEM 106,Gen Chem I Lab,CHEM 114,4690,,Chemical Principles II,
4670,L,5.00,CHEM 104,General Chem II,CHEM 115,4690,"GE-II, LS, LE-K1, LE-K1L, LE-R3",Chemical Science,
4670,L,5.00,CHEM 109,Gen Chem II + Lab,CHEM 206,4690,LE-S3,Quantitative Chem Analysis,
4670,L,4.00,CHEM 100,"Chem Issues, Ans",CHEM 208,4690,,Contemporary Chemical Analysis,7028
4670,L,4.00,CHEM 213,Quant Analysis,CHEM 208,4690,LE-S3,Contemporary Chemical Analysis,
4670,L,2.00,CHEM EL,Chemistry Elective,CHEM 215,4690,"GE-II, LE-K1",Organic and Biochemistry,
4670,L,2.00,CHEM 213,Quant Analysis,CHEM 290,4690,,Special Topics,8
4670,U,2.00,CHEM EL,Chemistry Elective,CHEM 302,4690,,Physical Chemistry I,
4670,U,4.00,CHEM 150,Survey of Biochem,CHEM 303,4690,,Physical Chemistry II,
4670,U,1.00-4.00,GEN EL,General Elective,CHEM 304,4690,,Physical Chemistry Lab I,
4670,U,4.00,CHEM 433,Physical Chem I,CHEM 305,4690,,Physical Chem Lab II,
4670,,3.00,CHEM 434,Physical Chem II,CHEM 306,4690,,Chemical Instrumentation,"2, 11"
4670,U,2.00,CHEM 438,Phys Analysis Lab,CHEM 307,4690,,Biochemical Metabolism,
4670,U,2.00,CHEM 438,Phys Analysis Lab,CHEM 308,4690,,Biochemistry Laboratory,
4670,U,3.00,GEN CONF,General Confer,CHEM 310,4690,,Inorganic Chemistry,
4670,U,3.00,CHEM 452,Biochemistry I,CHEM 321,4690,,Organic Chemistry I,7030
4670,U,2.00,CHEM 453,Biochem Lab,CHEM 321,4690,"GE-II, LS, LE-K1, LE-K1L",Organic Chemistry I,
4670,U,3.00,CHEM 401,Inorganic Chem,CHEM 322,4690,,Organic Chemistry II,7030
4670,U,4.00,CHEM EL,Chemistry Elective,CHEM 323,4690,,Organic Chemistry Lab,7030
4670,U,3.00,CHEM 325,Org Chem I & Lab,CHEM 322,4690,,Organic Chemistry II,
4670,,3.00,CHEM 326,Org Chem II & Lab,CHEM 323,4690,,Organic Chemistry Lab,"2, 11, 8"
4670,U,3.00,CHEM EL,Chemistry Elective,CHEM 324,4690,,Chem of Biological Systms,
4670,U,4.00,CHEM EL,Chemistry Elective,CHEM 390,4690,,Special Topics,
4670,U,3.00,CHEM EL,Chemistry Elective,CHEM 400,4690,,Instrumental Analysis Lab,
4670,U,3.00,CHEM 452,Biochemistry I,CHEM 401,4690,,Advanced Organic Laboratory,
4670,U,1.00-3.00,GEN CONF,General Confer,CHEM 402,4690,,Advanced Organic Chemistry,8
4670,U,3.00,CHEM EL,Chemistry Elective,CHEM 410,4690,,Advanced Biochemistry,8
4670,U,3.00,CHEM 420,Adv Synthesis Lab,CHEM 490,4690,,Special Topics,
4670,U,3.00,CHEM 420,Adv Synthesis Lab,CHEM 494,4690,,Internship in Chemistry,
4670,U,3.00,CHEM 454,Biochemistry II,CHEM 495,4690,,Senior Seminar,8
4670,None,1.00-3.00,CHEM EL,Chemistry Elective,CHEM 497,4690,None,Senior Thesis,None
4670,None,1.00-3.00,GEN EL,General Elective,CHEM 499,4690,None,Independent Study,None
4670,L,3.00,C J 202,Speech Fundamntls,COMM 105,4690,"GE-IA, LE-S1",Public Speaking,22
4670,L,3.00,Comm-Lang EL,Comm-Language Skills Elective,COMM 107,4690,"GE-IA, LE-K2",Comm & Human Condition (Dv),
4670,L,3.00,C J 105,Comm in Society,COMM 108,4690,"GE-IA, LE-K3",Media and Society,
4670,L,3.00,C J EL,Communication & Journalism Elective,COMM 202,4690,,Group Communication,
4670,L,3.00,C J EL,Communication & Journalism Elective,COMM 209,4690,,Comm Research Methods,
4670,L,3.00,GEN EL,General Elective,COMM 211,4690,,Communication Theory,
4670,L,3.00,GEN EL,General Elective,COMM 240,4690,,Intro to Public Relations,1
4670,,3.00,GEN CONF,General Confer,COMM 251,4690,,Fundamentals Video Production,"2, 11"
4670,,3.00,GEN CONF,General Confer,COMM 255,4690,,Writing For Multimedia,"2, 11"
4670,L,3.00,C J EL,Communication & Journalism Elective,COMM 285,4690,,Intro Conflict Analys/Resolutn,
4670,L,1.00-3.00,GEN EL,General Elective,COMM 290,4690,,Special Topics:,8
4670,L,3.00,GEN EL,General Elective,COMM 295,4690,,Sophomore Seminar,1
4670,L,1.00-3.00,GEN EL,General Elective,COMM 299,4690,,Independent Study,"1, 8"
4670,L,3.00,C J 250,Intro Orgzl Comm,COMM 303,4690,"GE-IA, LE-K2",Organizational Communication,
4670,L,3.00,C J 201,Intro Interpr Com,COMM 310,4690,"GE-IA, LE-K2, LE-S1",Interpersonal Communication,
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 315,4690,,Communication and Gender,
4670,L,3.00,C J 206,Human Comm Theory,COMM 320,4690,,Privilege and Power (Dv),
4670,U,3.00,GEN EL,General Elective,COMM 330,4690,,Communication & Socialization,
4670,U,3.00,C J 490,Seminar,COMM 335,4690,,Language and Human Comm,
4670,,3.00,GEN CONF,General Confer,COMM 340,4690,,Health Communication,"2, 11"
4670,,3.00,GEN CONF,General Confer,COMM 350,4690,,Digital Storytelling,"2, 11"
4670,,3.00,GEN CONF,General Confer,COMM 353,4690,,Media Production:,"2, 11"
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 360,4690,,Contemporary Media Industries,
4670,U,3.00,C J 314,Media & Pop Cult,COMM 361,4690,GE-IA,Comm & Popular Culture,
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 363,4690,,Comm/Ethnicity:  (Dv),
4670,U,3.00,C J 301,Intercultural Com,COMM 365,4690,"GE-IA, LE-DD, LE-R1, LE-R3",Intercultural Communication,
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 366,4690,,Comm and Popular Music,
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 368,4690,,Children and the Media,
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 370,4690,,Comm and Social Movements (Dv),
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 385,4690,,Conflict Mediation,
4670,U,1.00-3.00,GEN EL,General Elective,COMM 390,4690,,Special Topics in Communicatn,"1, 8"
4670,U,1.00-3.00,GEN EL,General Elective,COMM 399,4690,,Independent Study,"1, 8"
4670,,3.00,GEN CONF,General Confer,COMM 430,4690,,Digital & Social Media Comm,"2, 11"
4670,,3.00,GEN CONF,General Confer,COMM 435,4690,,Integrated Marketing Comm,"2, 11"
4670,,3.00,GEN CONF,General Confer,COMM 440,4690,,Communication Codes,"2, 11"
4670,U,3.00,C J 490,Seminar,COMM 445,4690,,Issues in Comm Theory Rsch,
4670,,3.00,GEN CONF,General Confer,COMM 460,4690,,Global Media,"2, 11"
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 463,4690,,Gndr/Race/Clas/Sexualits Media,
4670,U,1.00,GEN EL,General Elective,COMM 468,4690,,Media Literacy Project,1
4670,U,3.00,C J EL,Communication & Journalism Elective,COMM 485,4690,,Practicum Conflct Intervention,
4670,U,1.00-3.00,GEN EL,General Elective,COMM 490,4690,,Special Topics in Communicatn:,8
4670,U,1.00-3.00,C J 498,Internship,COMM 494,4690,,Communication Internship,8
4670,U,3.00,C J 490,Seminar,COMM 495,4690,,Senior Seminar,
4670,U,1.00-3.00,GEN EL,General Elective,COMM 499,4690,,Independent Study,8
4670,L,3.00,BSAD 101,Bus For Tech Prof,BUS 100,4690,,Introduction to Business,
4670,U,3.00,BSAD 305,Legal Environment,BUS 272,4690,,Legal Environment of Business,
4670,L,1.00-3.00,GEN EL,General Elective,BUS 290,4690,,Special Topics,8
4670,U,3.00,BSAD 306,Business Law,BUS 372,4690,,Business Law,
4670,,3.00,GEN CONF,General Confer,BUS 471,4690,,International Business,"2, 11"
4670,U,1.00-3.00,GEN EL,General Elective,BUS 490,4690,,Special Topics,8
4670,U,1.00-3.00,GEN EL,General Elective,BUS 494,4690,,Internship in Business,8
4670,U,3.00,GEN EL,General Elective,BUS 495,4690,,Capstone Strategic Management,
4670,U,1.00-3.00,GEN EL,General Elective,BUS 499,4690,,Independent Study,8
4670,P,3.00,NDC,No Degree Credit,ACSK 010,4690,,Essential Math Skills,5
4670,P,4.00,NDC,No Degree Credit,ACSK 015,4690,,Elementary Algebra,5
4670,,1.00,NDC,No Degree Credit,ACSK 070,4690,,Learning Strategies,5
4670,,2.00,NDC,No Degree Credit,ACSK 083,4690,,College Rdg/Learng Strategies,5
4670,,1.00,NDC,No Degree Credit,ACSK 085,4690,,Academic Reading,5
4670,,3.00,NDC,No Degree Credit,ACSK 090,4690,,Composition Preparation,5
4670,,1.00-4.00,NDC,No Degree Credit,ACSK 091,4690,,Special Topics,"5, 8"
4670,,2.00,NDC,No Degree Credit,ACSK 092,4690,,Career Exploration/Planning,5
4670,,5.00,NDC,No Degree Credit,ACSK 094,4690,,Reading and Writing,5
4670,,1.00,NDC,No Degree Credit,ACSK 095,4690,,Computer Skills 4 College,5
4670,,3.00,NDC,No Degree Credit,ACSK 100,4690,,Esl Seminar,5
4670,,1.00,NDC,No Degree Credit,ACSK 105,4690,,Library Skills For Research,5
4670,,1.00,NDC,No Degree Credit,ACSK 120,4690,,Intro to Critical Thinking,5
4670,,3.00,GEN CONF,General Confer,ARMA 346,4690,,Manage Arts/Cultural Orgs,"2, 11"
4670,,2.00,GEN CONF,General Confer,ARMA 347,4690,,Studies in Arts Marketing,"2, 11"
4670,,1.00-3.00,GEN CONF,General Confer,ARMA 390,4690,,Special Topics,"2, 11, 8"
4670,,1.00-3.00,GEN CONF,General Confer,ARMA 490,4690,,Special Topics,"2, 11, 8"
4670,,1.00-3.00,GEN CONF,General Confer,ARMA 494,4690,,Arts Management Internshp,"2, 11, 8"
4670,,2.00,GEN CONF,General Confer,ARMA 495,4690,,Arts Management Seminar,"2, 11"
4670,U,1.00-4.00,GEN EL,General Elective,ARMA 499,4690,,Independent Study,8
4670,L,3.00,CRMJ 103,Survey Crm Just,CRMJ 101,4690,"GE-III, LE-K2",Intro to Criminal Justice,
4670,L,3.00,CRMJ 280,Crm Just Res Meth,CRMJ 200,4690,LE-S3,Criminal Justice Rsch Mthds,
4670,U,3.00,CRMJ 301,Crim Theory,CRMJ 233,4690,,Criminology,
4670,U,3.00,CRMJ 302,Youth Crime & Jus,CRMJ 234,4690,GE-III,Juvenile Delinquency/Justice,
4670,L,3.00,SOC EL,Sociology Elective,CRMJ 235,4690,,Police and Society,
4670,L,3.00,GEN EL,General Elective,CRMJ 290,4690,,Special Topics:,
4670,U,3.00,SOC EL,Sociology Elective,CRMJ 305,4690,,Family Violence,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 316,4690,,Criminal Procedure,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 325,4690,"GE-III, LE-K2",Restorative Justice,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 335,4690,"GE-III, LE-K2",Liability Issues in Crim Justc,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 344,4690,,Organized Crime,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 345,4690,"GE-III, LE-K2",White Collar Crime,
4670,U,3.00,SOC EL,Sociology Elective,CRMJ 352,4690,"GE-III, LE-K2",Law and Social Change,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 353,4690,,Criminal Justice/Social Justce,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 355,4690,"GE-III, LE-K2",Forensic Evidence,
4670,,3.00,GEN CONF,General Confer,CRMJ 359,4690,,Law and Society,"2, 11"
4670,U,3.00,S W 309,Comm-Based Correc,CRMJ 362,4690,,Community Corrections,
4670,U,3.00,CRMJ 342,Corrections,CRMJ 363,4690,,Corrections,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 364,4690,,Capital Punishment,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 365,4690,"GE-III, LE-K2","Race, Crime, Law  (Dv)",
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 366,4690,,"Women, Crime & Crim Justice",
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 368,4690,,Victimology,
4670,U,3.00,PSYC EL,Psychology Elective,CRMJ 370,4690,,Psychology of Evil,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 371,4690,,The Criminal Mind,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 372,4690,,Violence,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 374,4690,,Crime and Human Rights,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 375,4690,"GE-III, LE-K2",Criminal Court Process,
4670,U,3.00,SOC EL,Sociology Elective,CRMJ 380,4690,,Criminal Law,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 385,4690,,"Media, Crime & Crim Justice",
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 387,4690,,Terrorism & Security,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 388,4690,,Comparative & Int'l Cj Systems,
4670,U,3.00,CRMJ EL,Criminal Justice Elective,CRMJ 391,4690,,Criminal Justice Profession,
4670,U,3.00,GEN EL,General Elective,CRMJ 490,4690,,Special Topics:,
4670,,3.00,GEN CONF,General Confer,CRMJ 492,4690,,Criminal Justice Research Sem:,"2, 11"
4670,,3.00-6.00,GEN CONF,General Confer,CRMJ 494,4690,,Criminal Justice Internship,"2, 11, 8"
4670,U,1.00-4.00,GEN EL,General Elective,CRMJ 499,4690,,Independent Study,8
4670,L,1.00,ES 203,Explr Sch Gr 1-8,EDU 100,4690,,Intro to Teaching Profession,
4670,L,3.00,GEN EL,General Elective,EDU 101,4690,,Introduction to Disability,
4670,L,1.00,GEN EL,General Elective,EDU 200,4690,,Teaching the Whole Child,
4670,L,3.00,Soc. Sci. EL,Social Science Elective,ECON 101,4690,"GE-III, LE-K2, UCTA",The American Economy,22
4670,L,3.00,ECON 103,Prin of Microecon,ECON 120,4690,"GE-III, LE-K2",Principles of Microeconomics,
4670,L,3.00,ECON 104,Prin of Macroecon,ECON 121,4690,"GE-III, LE-K2",Principles of Macroeconomics,
4670,L,3.00,ECON EL,Economics Elective,ECON 210,4690,"GE-III, LE-K2",Contemporary Economic Issues,
4670,U,3.00,ECON 331,Government & Bus,ECON 260,4690,GE-III,Industrl Organztn/Publc Policy,
4670,L,3.00,ECON EL,Economics Elective,ECON 280,4690,"GE-III, LE-K2",Comparative Economic Systems,
4670,L,1.00-3.00,GEN EL,General Elective,ECON 290,4690,,Special Topics in Economics,8
4670,L,3.00,ECON 268,Environmntl Econ,ECON 300,4690,GE-III,Environmental Economics,
4670,U,3.00,ECON 375,Urban Economics,ECON 304,4690,GE-III,Economics of Urban Problems,
4670,U,3.00,ECON EL,Economics Elective,ECON 305,4690,,Economics of Sports,
4670,U,3.00,ECON 355,Econ Development,ECON 308,4690,LE-R2,Economic Development,
4670,U,3.00,ECON 351,Internatl Econ,ECON 310,4690,,International Trade,
4670,U,3.00,ECON EL,Economics Elective,ECON 311,4690,,International Finance,
4670,U,3.00,ECON 303,Interm Microecon,ECON 320,4690,,Intermediate Micro Theory,
4670,U,3.00,ECON 304,Interm Macroecon,ECON 321,4690,,Intermediate Macro Theory,
4670,U,3.00,HIST EL,History Elective,ECON 325,4690,"GE-IV, LE-K3",American Economic History,
4670,U,3.00,ECON 337,Women & Labor Mkt,ECON 330,4690,GE-III,Economics of Gender,
4670,,3.00,GEN CONF,General Confer,ECON 360,4690,,Industrl Organztn/Publc Policy,"2, 11"
4670,U,3.00,ECON 321,Money & Banking,ECON 366,4690,GE-III,Money and Banking,
4670,U,3.00,ECON EL,Economics Elective,ECON 367,4690,,Financial Institutions/Markets,
4670,U,3.00,ECON EL,Economics Elective,ECON 380,4690,,The Labor Market,
4670,U,3.00,ECON 325,Public Economics,ECON 405,4690,,Public Economics,
4670,U,3.00,ECON 316,Econometrics,ECON 409,4690,,Econometrics,
4670,U,3.00,ECON EL,Economics Elective,ECON 411,4690,,Internatl Monetary Economics,
4670,U,3.00,ECON 308,Esstn-Mangmt Econ,ECON 412,4690,,Managerial Economics,
4670,U,1.00-3.00,GEN EL,General Elective,ECON 490,4690,,Special Topics,8
4670,U,1.00-3.00,GEN EL,General Elective,ECON 492,4690,,Research Experience Econ,8
4670,U,1.00-3.00,GEN EL,General Elective,ECON 494,4690,,Economics Internship,8
4670,U,1.00-3.00,GEN EL,General Elective,ECON 499,4690,,Independent Study,8
4670,L,1.00,C S 100,Computr Info Tech,CSCI 101,4690,,Computer Software Tools,
4670,L,3.00,GEN EL,General Elective,CSCI 105,4690,,Introduction to Computers,
4670,L,3.00,C S 100,Computr Info Tech,CSCI 106,4690,GE-IB,Cmptr Productivity Tools,
4670,L,3.00,Comm-Anyl EL,Comm-Analytical Skills Elective,CSCI 130,4690,GE-IB,Introduction to Programming,
